radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,"452","5","1151","8073511","301","105.8469","21.0322","1000","1","1","1703147540","1703147540","0"
UMTS,"452","5","1151","8072144","86","105.8468","21.034","1000","8","1","1703151804","1703545207","0"
LTE,"452","5","11151","31767557","-1","105.8495","21.0291","1000","22","1","1703195859","1703764323","0"
LTE,"452","5","11151","31921156","-1","105.8489","21.028","1000","12","1","1703196815","1703678162","0"
UMTS,"452","5","1151","8074122","49","105.8488","21.0287","1000","1","1","1703197357","1703197357","0"
UMTS,"452","5","1151","8074119","49","105.8488","21.0287","1000","1","1","1703197682","1703197682","0"
LTE,"452","5","11151","31746822","-1","105.8512","21.0317","1000","56","1","1703198754","1703690762","0"
LTE,"452","5","11151","31873796","-1","105.8542","21.0262","941","25","1","1703199084","1745334502","0"
LTE,"452","5","11151","31746821","-1","105.8532","21.0307","1000","39","1","1703199754","1703690762","0"
LTE,"452","5","11151","31747078","-1","105.8514","21.027","1000","10","1","1703199874","1745334502","0"
LTE,"452","5","11151","31755013","-1","105.841","21.0498","1000","8","1","1703204993","1703764323","0"
LTE,"452","5","11151","31762436","-1","105.8376","21.0465","1000","29","1","1703205134","1703764323","0"
LTE,"452","5","11151","31852036","-1","105.8308","21.0445","1000","12","1","1703205194","1703594403","0"
LTE,"452","5","11151","31873029","-1","105.8359","21.0436","1000","27","1","1703205274","1703594402","0"
LTE,"452","5","11151","31873030","-1","105.8376","21.0423","1000","6","1","1703205424","1703594402","0"
LTE,"452","5","11151","31793924","-1","105.8404","21.0403","1000","14","1","1703205464","1703573762","0"
LTE,"452","5","11151","31793925","-1","105.84","21.0361","1000","47","1","1703205551","1703573762","0"
UMTS,"452","5","1151","8072404","423","105.8349","21.0351","1000","4","1","1703205744","1703411642","0"
LTE,"452","5","11151","31793668","-1","105.8343","21.0349","1000","18","1","1703205764","1703411642","0"
LTE,"452","5","11151","31814404","-1","105.8349","21.0318","1000","23","1","1703205784","1745334503","0"
LTE,"452","5","11151","31814405","-1","105.8366","21.03","1000","24","1","1703205924","1745334503","0"
LTE,"452","5","11151","31774726","-1","105.836","21.029","1000","17","1","1703206014","1703425454","0"
LTE,"452","5","11151","31945221","-1","105.8346","21.028","1000","3","1","1703206154","1703239383","0"
LTE,"452","5","11151","31774725","-1","105.8409","21.0292","1000","8","1","1703206324","1703411522","0"
LTE,"452","5","11151","31915524","-1","105.842","21.0281","1000","6","1","1703206394","1703299862","0"
LTE,"452","5","11151","31928582","-1","105.8437","21.0284","1000","21","1","1703206424","1745334502","0"
LTE,"452","5","11151","31794692","-1","105.8432","21.0258","1000","9","1","1703206554","1703299862","0"
LTE,"452","5","11151","31921158","-1","105.8466","21.0254","500","40","1","1703206694","1745334502","0"
LTE,"452","5","11151","31747077","-1","105.8494","21.0239","1000","7","1","1703206814","1745334502","0"
LTE,"452","5","11151","31858436","-1","105.8501","21.0225","1000","10","1","1703206874","1703667481","0"
LTE,"452","5","11151","31873798","-1","105.8538","21.0228","1000","14","1","1703206944","1745334502","0"
LTE,"452","5","11151","31825668","-1","105.8559","21.022","1000","4","1","1703207084","1703239383","0"
LTE,"452","5","11151","31873797","-1","105.8571","21.0239","1000","10","1","1703207144","1703251022","0"
LTE,"452","5","11151","31747076","-1","105.8538","21.0256","1000","24","1","1703207344","1745334502","0"
UMTS,"452","5","1151","8071034","260","105.8503","21.0316","1000","3","1","1703207904","1703678162","0"
LTE,"452","5","11151","31767556","-1","105.8487","21.0311","1000","29","1","1703212096","1703764323","0"
LTE,"452","5","11151","31921157","-1","105.8479","21.0245","1000","4","1","1703215461","1703667481","0"
LTE,"452","5","11151","31781638","-1","105.8551","21.0302","1000","11","1","1703220882","1703545207","0"
LTE,"452","5","11151","31746820","-1","105.8528","21.0326","1000","18","1","1703221283","1703690762","0"
UMTS,"452","5","1151","8071813","346","105.8553","21.0323","1000","6","1","1703221393","1745334376","0"
LTE,"452","5","11151","31773957","-1","105.8545","21.0345","500","25","1","1703221423","1745334376","0"
UMTS,"452","5","1151","8072083","349","105.8541","21.034","1000","7","1","1703221443","1745334376","0"
UMTS,"452","5","1151","8072080","349","105.8544","21.0335","1000","3","1","1703222112","1703665322","0"
LTE,"452","2","1195","28307253","-1","105.854","21.0336","1000","5","1","1703223876","1703251022","0"
LTE,"452","2","1195","28307764","-1","105.8534","21.0337","1000","2","1","1703224143","1703251022","0"
LTE,"452","2","1195","28740148","-1","105.8528","21.0339","1000","3","1","1703224213","1703251022","0"
LTE,"452","2","1195","28740149","-1","105.8518","21.0339","1000","3","1","1703224353","1703251022","0"
LTE,"452","2","1195","29594419","-1","105.8513","21.034","1000","1","1","1703224503","1703224503","0"
LTE,"452","2","1195","28734260","-1","105.8512","21.034","1000","1","1","1703224523","1703224523","0"
LTE,"452","2","1195","28734261","-1","105.851","21.034","1000","1","1","1703224543","1703224543","0"
LTE,"452","2","1195","28692787","-1","105.8509","21.0338","1000","2","1","1703224563","1703251022","0"
LTE,"452","2","1195","28692788","-1","105.8512","21.033","1000","2","1","1703225033","1703251022","0"
LTE,"452","2","11151","31746822","-1","105.8512","21.0326","1000","1","1","1703225341","1703225341","0"
UMTS,"452","5","1151","8072833","58","105.8512","21.0338","1000","13","1","1703225851","1703665322","0"
LTE,"452","5","11151","31920901","-1","105.8508","21.0339","1000","1","1","1703225921","1703225921","0"
LTE,"452","2","1147","28305194","-1","105.8476","21.0338","1000","1","1","1703230417","1703230417","0"
LTE,"452","5","11151","31915269","-1","105.8478","21.0304","1000","21","1","1703273973","1703764323","0"
LTE,"452","5","11151","31928580","-1","105.8453","21.0297","1000","6","1","1703274063","1703545207","0"
LTE,"452","5","1151","28306188","-1","105.8455","21.0295","1000","1","1","1703274053","1703274053","0"
LTE,"452","5","11151","31794694","-1","105.8413","21.027","1000","3","1","1703274303","1703425454","0"
LTE,"452","5","11151","31811077","-1","105.8436","21.0222","1000","2","1","1703274378","1703334546","0"
LTE,"452","5","11151","31795206","-1","105.8414","21.0202","1000","3","1","1703274443","1703299862","0"
LTE,"452","5","11151","31747844","-1","105.8413","21.0189","1000","3","1","1703274453","1703299862","0"
LTE,"452","5","11151","31765254","-1","105.8413","21.0103","1000","5","1","1703274613","1703334546","0"
LTE,"452","5","11151","31795717","-1","105.8406","21.0038","1000","4","1","1703274773","1744349582","0"
LTE,"452","5","11151","31918086","-1","105.8413","21.0038","1000","5","1","1703274793","1744349582","0"
LTE,"452","5","11151","31787781","-1","105.8413","20.9989","1000","2","1","1703274833","1703299862","0"
LTE,"452","5","11151","31750404","-1","105.8413","20.9991","1000","13","1","1703274845","1744349582","0"
LTE,"452","5","11151","31750406","-1","105.8412","20.9965","1000","7","1","1703274853","1703334546","0"
LTE,"452","5","11151","31750405","-1","105.8411","20.9933","1000","14","1","1703274873","1703334546","0"
LTE,"452","5","11151","31933702","-1","105.8411","20.9912","1000","5","1","1703274993","1703334545","0"
LTE,"452","5","11154","31766020","-1","105.841","20.9881","1000","1","1","1703275005","1703275005","0"
LTE,"452","5","11154","31766022","-1","105.8411","20.9871","1000","12","1","1703275013","1703334545","0"
LTE,"452","5","11154","31753734","-1","105.8577","20.9442","1126","18","1","1703275833","1703334545","0"
LTE,"452","5","11154","31945990","-1","105.8591","20.9334","1000","5","1","1703275893","1703299863","0"
UMTS,"452","5","1154","8170550","315","105.8797","20.8704","1000","4","1","1703276313","1703299863","0"
UMTS,"452","5","1154","8075769","315","105.8797","20.8704","1000","4","1","1703276313","1703299863","0"
UMTS,"452","5","1165","8171820","54","105.8909","20.8103","1000","2","1","1703276623","1703299864","0"
UMTS,"452","5","1165","8204145","96","105.9366","20.6568","1000","5","1","1703277443","1703299922","0"
UMTS,"452","5","1223","8232014","455","105.9291","20.49","14791","201","1","1703277443","1703300042","0"
UMTS,"452","5","1223","8232026","13","105.9195","20.3938","2722","58","1","1703280548","1703334542","0"
UMTS,"452","5","1218","8303051","85","105.9213","20.3629","1000","7","1","1703281342","1703334484","0"
UMTS,"452","5","1218","8303242","117","105.9303","20.3096","2147","21","1","1703281751","1703334483","0"
UMTS,"452","5","1232","8283421","114","105.9299","20.3234","3989","76","1","1703281771","1703334564","0"
UMTS,"452","5","1232","8298932","49","105.9463","20.2514","3267","73","1","1703282041","1703318883","0"
LTE,"452","5","11232","36357893","-1","105.9423","20.2302","1419","19","1","1703282461","1703318885","0"
UMTS,"452","5","1232","8303388","364","105.9446","20.2265","1325","61","1","1703283119","1703318884","0"
UMTS,"452","5","1232","8303502","236","105.9316","20.2343","2474","5","1","1703283439","1703318885","0"
UMTS,"452","5","1232","8300551","196","105.9338","20.2295","1000","2","1","1703285300","1703318884","0"
LTE,"452","5","11218","35861254","-1","105.9339","20.2295","1000","2","1","1703285550","1703318884","0"
UMTS,"452","5","1232","8275730","364","105.9379","20.2166","1000","1","1","1703290509","1703290509","0"
LTE,"452","5","11232","36368133","-1","105.919","20.2533","1074","20","1","1703292626","1703325842","0"
LTE,"452","4","13508","2747650","-1","105.9186","20.2537","1000","1","1","1703293280","1703293280","0"
LTE,"452","2","2900","74241037","-1","105.9182","20.2531","1000","5","1","1703293751","1703318885","0"
LTE,"452","2","2900","74241035","-1","105.9164","20.254","1000","10","1","1703294091","1703318885","0"
LTE,"452","2","2900","74752268","-1","105.9164","20.2541","1000","7","1","1703294440","1703325842","0"
LTE,"452","2","2900","74752298","-1","105.9141","20.2538","1000","1","1","1703295050","1703295050","0"
LTE,"452","2","2900","74241038","-1","105.9153","20.2486","1000","26","1","1703295220","1721010242","0"
LTE,"452","2","2900","74241040","-1","105.9137","20.2466","1000","1","1","1703295911","1703295911","0"
UMTS,"452","2","10221","66985953","14","105.9137","20.2466","1000","1","1","1703296070","1703296070","0"
UMTS,"452","5","10221","66985953","14","105.9197","20.2485","1000","1","1","1703297351","1703297351","0"
UMTS,"452","5","1232","66985953","92","105.9199","20.2485","1000","1","1","1703297371","1703297371","0"
UMTS,"452","5","1232","8275718","92","105.9203","20.2503","1000","12","1","1703297371","1703318885","0"
UMTS,"452","5","1232","8275922","119","105.9196","20.2517","1000","1","1","1703297831","1703297831","0"
UMTS,"452","5","1232","8303382","164","105.9177","20.2524","1000","1","1","1703298131","1703298131","0"
UMTS,"452","2","1232","74241037","490","105.9181","20.2524","1000","1","1","1703298201","1703298201","0"
UMTS,"452","2","10221","74241037","490","105.9181","20.2524","1000","1","1","1703298211","1703298211","0"
UMTS,"452","2","10221","66979804","10","105.8855","20.2842","3429","25","1","1703300210","1703325842","0"
UMTS,"452","2","10221","66991527","354","105.8672","20.2817","1000","9","1","1703302322","1703334482","0"
UMTS,"452","2","10221","67005976","259","105.867","20.279","1000","6","1","1703302583","1703325842","0"
UMTS,"452","2","10221","67005979","131","105.8664","20.2776","1000","6","1","1703303253","1703325842","0"
UMTS,"452","2","10221","67005981","131","105.8662","20.2777","1000","9","1","1703304023","1703325843","0"
UMTS,"452","2","1232","66991527","373","105.8666","20.2833","1000","2","1","1703306430","1703334482","0"
UMTS,"452","5","1232","8294691","373","105.8602","20.2776","1000","29","1","1703306430","1703334482","0"
UMTS,"452","5","1232","8294692","381","105.8838","20.2951","3747","102","1","1703306781","1703334517","0"
UMTS,"452","5","1232","8303051","357","105.9216","20.359","1000","3","1","1703308357","1703334484","0"
UMTS,"452","5","1154","8166818","395","105.871","20.8846","1000","1","1","1703312503","1703312503","0"
LTE,"452","5","11154","31821317","-1","105.8475","20.9662","1000","3","1","1703313151","1703334545","0"
LTE,"452","5","11151","31749124","-1","105.8414","21.0133","1000","2","1","1703313948","1703334546","0"
LTE,"452","5","11151","31824132","-1","105.8414","21.0156","1000","2","1","1703313981","1703334546","0"
LTE,"452","5","11151","31795204","-1","105.8447","21.0211","1000","11","1","1703314301","1703334546","0"
LTE,"452","5","11151","31858438","-1","105.8474","21.0233","1000","4","1","1703314401","1703667481","0"
LTE,"452","5","11151","31928581","-1","105.8461","21.0283","1000","3","1","1703314744","1703340242","0"
LTE,"452","5","1147","28305194","-1","105.8476","21.0338","1000","1","1","1703319126","1703319126","0"
LTE,"452","5","11151","31851012","-1","105.8443","21.0304","1000","16","1","1703377973","1703573761","0"
UMTS,"452","5","1151","8074682","106","105.8441","21.0299","1000","3","1","1703378053","1703398922","0"
UMTS,"452","5","1151","8071873","185","105.8431","21.0292","1000","2","1","1703378313","1703398922","0"
UMTS,"452","5","1151","8092203","310","105.842","21.0296","1000","8","1","1703378524","1745334502","0"
UMTS,"452","5","1151","8071870","185","105.8426","21.0292","1000","1","1","1703378674","1703378674","0"
UMTS,"452","5","1151","8072802","293","105.8343","21.0362","1000","4","1","1703371975","1703411642","0"
LTE,"452","5","11151","31793926","-1","105.835","21.0366","1000","1","1","1703371985","1703371985","0"
UMTS,"452","5","1151","8072799","291","105.8341","21.0362","1000","2","1","1703372045","1703411642","0"
LTE,"452","4","12985","74320643","-1","105.8345","21.0366","1000","2","1","1703372095","1703411642","0"
LTE,"452","4","12985","74254337","-1","105.8345","21.0366","1000","2","1","1703372308","1703411642","0"
LTE,"452","4","12985","75131139","-1","105.834","21.0362","1000","1","1","1703372435","1703372435","0"
LTE,"452","4","12985","75131180","-1","105.8336","21.0362","1000","7","1","1703372455","1703411642","0"
LTE,"452","4","12984","74538754","-1","105.8328","21.0351","1000","3","1","1703372901","1703411642","0"
LTE,"452","5","11151","31793670","-1","105.8324","21.0352","1000","22","1","1703373021","1743910928","0"
LTE,"452","5","11151","31744773","-1","105.8318","21.0353","1000","11","1","1703373031","1703411642","0"
UMTS,"452","5","1151","8072804","291","105.8334","21.0357","1000","1","1","1703374723","1703374723","0"
LTE,"452","5","11151","31944964","-1","105.8337","21.0358","1000","1","1","1703375903","1703375903","0"
LTE,"452","5","11151","31938310","-1","105.84","21.0337","1000","5","1","1703377343","1703573762","0"
UMTS,"452","5","1151","8072834","86","105.8467","21.0351","1000","7","1","1703404821","1703764323","0"
LTE,"452","4","12982","74858540","-1","105.8477","21.0337","1000","3","1","1703446492","1703690762","0"
LTE,"452","4","12982","74858497","-1","105.8477","21.0338","1000","2","1","1703446593","1703690762","0"
LTE,"452","4","12982","74858499","-1","105.8473","21.0339","1000","2","1","1703448292","1703477709","0"
LTE,"452","4","12982","74858542","-1","105.8471","21.0344","1000","1","1","1703448556","1703448556","0"
UMTS,"452","5","1151","8072142","324","105.8471","21.0364","1000","12","1","1703448816","1703477709","0"
LTE,"452","5","11151","31744516","-1","105.8464","21.038","1000","8","1","1703449546","1703764323","0"
LTE,"452","5","12982","2960899","-1","105.845","21.0352","1000","1","1","1703449896","1703449896","0"
LTE,"452","5","1151","28499212","-1","105.8446","21.0331","1000","1","1","1703449986","1703449986","0"
UMTS,"452","5","1151","8105054","386","105.8482","21.0392","1000","1","1","1703450616","1703450616","0"
LTE,"452","5","11151","31754502","-1","105.8686","21.0379","1000","3","1","1703451163","1703477711","0"
LTE,"452","5","11151","31846660","-1","105.8721","21.0357","1000","9","1","1703451176","1703477711","0"
LTE,"452","5","11151","31940870","-1","105.8762","21.0331","1000","3","1","1703451256","1703477711","0"
LTE,"452","5","11151","31940869","-1","105.8809","21.0309","1000","19","1","1703451276","1703545206","0"
LTE,"452","5","11154","31799814","-1","105.8799","21.033","1000","9","1","1703451296","1703545206","0"
LTE,"452","5","1149","29954061","-1","105.8865","21.0289","1000","2","1","1703451369","1703477711","0"
LTE,"452","5","11154","31787270","-1","105.8888","21.0288","1000","17","1","1703451376","1703545206","0"
LTE,"452","5","11154","31799813","-1","105.8921","21.0283","1000","10","1","1703451426","1703545206","0"
LTE,"452","5","11154","31787268","-1","105.8965","21.0269","1000","21","1","1703451446","1703545206","0"
LTE,"452","5","11154","31808773","-1","105.903","21.0241","1000","13","1","1703451496","1703545206","0"
LTE,"452","5","11154","31808772","-1","105.9065","21.0227","1000","11","1","1703451576","1703545206","0"
LTE,"452","5","11154","31940102","-1","105.9093","21.0213","1000","6","1","1703451606","1703545206","0"
LTE,"452","5","11154","31940100","-1","105.9122","21.0187","1000","15","1","1703451646","1703545206","0"
LTE,"452","5","11154","31827204","-1","105.9179","21.0124","1000","19","1","1703451806","1703545206","0"
UMTS,"452","5","1154","8105054","288","105.9202","21.0098","1000","1","1","1703451855","1703451855","0"
UMTS,"452","5","1154","8074112","288","105.9202","21.0098","1000","1","1","1703451855","1703451855","0"
LTE,"452","5","11154","31982597","-1","105.9265","21.0031","1319","30","1","1703451876","1703545206","0"
LTE,"452","5","11154","31982596","-1","105.9369","20.9917","1000","13","1","1703451956","1703545206","0"
UMTS,"452","5","1154","8120702","197","105.944","20.982","1985","21","1","1703451976","1703477717","0"
LTE,"452","5","11154","31988998","-1","105.9464","20.9791","1660","46","1","1703452006","1703545206","0"
UMTS,"452","5","1154","8099114","197","105.9507","20.9711","2778","13","1","1703452096","1703545206","0"
UMTS,"452","5","1220","8167626","401","105.9576","20.9593","1000","8","1","1703452130","1703545206","0"
LTE,"452","5","11220","33539589","-1","105.9566","20.961","1000","9","1","1703452136","1703545206","0"
UMTS,"452","5","1154","8099113","76","105.9614","20.9518","2313","52","1","1703452156","1703545206","0"
UMTS,"452","5","1220","8167571","511","105.9669","20.9408","1000","18","1","1703452216","1703477717","0"
UMTS,"452","5","1220","8171696","504","105.9748","20.9257","3489","29","1","1703452276","1703477720","0"
LTE,"452","5","11220","33543173","-1","105.981","20.9147","2996","48","1","1703452412","1703545206","0"
UMTS,"452","5","1220","8171610","446","106.0909","20.8581","11304","101","1","1703452513","1703477724","0"
UMTS,"452","5","1202","8171610","442","106.1514","20.8539","1000","6","1","1703453325","1703477724","0"
UMTS,"452","5","1202","8208376","95","106.217","20.8586","9925","80","1","1703453335","1703477811","0"
LTE,"452","5","11202","32543494","-1","106.4659","20.8243","6034","107","1","1703454656","1703506382","0"
UMTS,"452","5","1202","8208394","65","106.4546","20.8285","1891","26","1","1703454687","1703506382","0"
LTE,"452","5","11202","32543493","-1","106.5152","20.807","1238","31","1","1703454972","1703506326","0"
LTE,"452","5","11216","32786437","-1","106.5207","20.8048","1000","2","1","1703455014","1703477728","0"
LTE,"452","5","11216","32800774","-1","106.527","20.8027","1000","3","1","1703455068","1703506326","0"
LTE,"452","5","11216","32774660","-1","106.5384","20.7982","1360","40","1","1703455074","1703506326","0"
LTE,"452","5","11216","32800773","-1","106.539","20.7982","1000","7","1","1703455094","1703477728","0"
LTE,"452","5","11216","32785670","-1","106.5496","20.7926","1000","22","1","1703455147","1703506326","0"
LTE,"452","5","11216","32785668","-1","106.5557","20.7889","1000","15","1","1703455193","1703506326","0"
LTE,"452","5","11216","32785669","-1","106.5621","20.7851","1000","12","1","1703455228","1703506326","0"
LTE,"452","5","11216","32772356","-1","106.5904","20.7708","1000","1","1","1703455361","1703455361","0"
LTE,"452","5","11216","32797701","-1","106.5906","20.771","1000","12","1","1703455368","1703506325","0"
LTE,"452","5","11216","32777222","-1","106.5995","20.7708","1000","2","1","1703455395","1703477729","0"
LTE,"452","5","11216","32777220","-1","106.6045","20.7708","1409","34","1","1703455408","1703506325","0"
LTE,"452","5","11216","32792581","-1","106.6254","20.7697","1207","38","1","1703455488","1703506325","0"
LTE,"452","5","11216","32809990","-1","106.6388","20.7676","1000","15","1","1703455568","1703506325","0"
LTE,"452","5","11216","32809988","-1","106.6531","20.766","3005","20","1","1703455639","1703506325","0"
LTE,"452","5","11216","32771588","-1","106.6665","20.7656","1000","27","1","1703455688","1703506325","0"
LTE,"452","5","11216","32771589","-1","106.6832","20.7654","1134","17","1","1703455758","1703506324","0"
LTE,"452","5","11216","32776965","-1","106.6912","20.766","1472","15","1","1703455838","1703506324","0"
LTE,"452","5","11216","32800260","-1","106.7073","20.7691","1144","29","1","1703455848","1703506325","0"
LTE,"452","5","11216","32784134","-1","106.7194","20.7728","1039","21","1","1703455938","1703506324","0"
LTE,"452","5","11216","32784132","-1","106.748","20.8036","7420","66","1","1703455988","1703506324","0"
LTE,"452","5","11216","32768773","-1","106.7512","20.7906","1000","6","1","1703456088","1703506324","0"
LTE,"452","5","11216","32803076","-1","106.7517","20.8156","2568","8","1","1703456178","1703506324","0"
LTE,"452","5","11216","32794117","-1","106.7506","20.8184","1948","38","1","1703456211","1703506324","0"
LTE,"452","5","11216","32794116","-1","106.7517","20.8355","1000","21","1","1703456318","1703506324","0"
LTE,"452","5","11216","32897540","-1","106.762","20.8452","2521","20","1","1703456338","1703506324","0"
LTE,"452","5","11216","32779525","-1","106.7834","20.8627","3160","59","1","1703456468","1703506324","0"
LTE,"452","5","11216","32792836","-1","106.7814","20.8601","1000","4","1","1703456538","1703477762","0"
LTE,"452","5","11216","32897796","-1","106.7855","20.8634","1000","2","1","1703456578","1703477762","0"
LTE,"452","5","11216","32902406","-1","106.8011","20.8806","1000","10","1","1703456698","1703477762","0"
LTE,"452","5","11216","32902404","-1","106.8047","20.8849","1000","3","1","1703456738","1703477762","0"
UMTS,"452","5","1217","8208394","372","106.8064","20.8864","1000","4","1","1703456748","1703477762","0"
UMTS,"452","5","1217","8228935","372","106.8217","20.8993","2283","39","1","1703456748","1703477763","0"
UMTS,"452","5","1216","8252111","346","106.8382","20.914","1000","15","1","1703456928","1703477762","0"
UMTS,"452","5","1217","8227045","324","106.8953","20.9445","5961","105","1","1703456978","1703477843","0"
UMTS,"452","5","1217","8222524","53","106.951","20.9573","1000","2","1","1703457668","1703501281","0"
UMTS,"452","2","13118","85928978","285","106.9708","20.9544","2026","44","1","1703459108","1703501366","0"
UMTS,"452","2","13118","85928979","286","106.9514","20.957","1000","1","1","1703458901","1703458901","0"
UMTS,"452","2","13118","85996834","36","106.9857","20.9463","1000","4","1","1703460673","1703501281","0"
UMTS,"452","2","13118","85931129","212","106.991","20.9354","1370","32","1","1703460683","1703501282","0"
UMTS,"452","2","13118","85929768","195","106.9891","20.9394","2029","49","1","1703461053","1703506398","0"
UMTS,"452","2","13118","85930927","246","106.9959","20.9163","2531","18","1","1703461303","1703501402","0"
UMTS,"452","2","13118","85930929","247","107.0005","20.9098","1533","50","1","1703461894","1703501282","0"
LTE,"452","2","3117","79632396","-1","107.0134","20.9026","1000","2","1","1703462924","1703501282","0"
UMTS,"452","2","13118","85929958","215","107.014","20.9025","1000","2","1","1703462938","1703501282","0"
LTE,"452","4","11412","35858961","-1","107.0905","20.8531","8576","28","1","1703463274","1703501343","0"
LTE,"452","4","11412","36009730","-1","107.0389","20.8833","2253","21","1","1703463284","1703501344","0"
LTE,"452","4","11415","36185858","-1","107.0431","20.8793","2749","37","1","1703463324","1703501344","0"
LTE,"452","4","11412","35858958","-1","107.045","20.8836","2516","79","1","1703463354","1703501344","0"
LTE,"452","4","11415","36073218","-1","107.0213","20.898","1122","6","1","1703463364","1703501344","0"
LTE,"452","4","11415","36138754","-1","107.0383","20.8888","1288","4","1","1703463464","1703501341","0"
LTE,"452","4","11415","38146818","-1","107.037","20.8882","1000","18","1","1703463738","1703501344","0"
LTE,"452","4","11415","36119061","-1","107.032","20.8916","1000","4","1","1703463838","1703501344","0"
LTE,"452","4","11509","38545665","-1","107.0588","20.8707","2559","13","1","1703464378","1703501343","0"
LTE,"452","4","11415","38145027","-1","107.0652","20.8757","1000","2","1","1703464828","1703501342","0"
UMTS,"452","4","13118","85929958","215","107.0655","20.8756","1000","1","1","1703464848","1703464848","0"
UMTS,"452","2","13118","85929807","456","107.0744","20.8677","1237","40","1","1703464858","1703501342","0"
UMTS,"452","2","13118","85929808","124","107.0821","20.8504","1191","26","1","1703465718","1703501343","0"
LTE,"452","4","11509","38492929","-1","107.0671","20.8589","1379","23","1","1703466198","1703501343","0"
LTE,"452","4","11415","38145026","-1","107.0836","20.8543","1423","5","1","1703466308","1743231061","0"
LTE,"452","4","11415","38145029","-1","107.0892","20.8541","1115","43","1","1703466538","1703501343","0"
LTE,"452","4","11415","38145030","-1","107.0718","20.8569","1000","6","1","1703466568","1703501343","0"
UMTS,"452","5","1217","8229255","159","107.0757","20.8556","1000","11","1","1703466648","1703501343","0"
UMTS,"452","4","1217","8229255","87","107.0804","20.8586","1000","2","1","1703468444","1703501342","0"
UMTS,"452","5","1217","8222655","87","107.0842","20.8571","1628","12","1","1703468454","1703501343","0"
LTE,"452","4","11412","36155394","-1","107.0938","20.8558","1000","2","1","1703469344","1703501342","0"
LTE,"452","4","11412","36009736","-1","107.0941","20.855","1000","14","1","1703469414","1703501343","0"
LTE,"452","4","3117","79415820","-1","107.0948","20.8537","1000","2","1","1703469444","1703501342","0"
LTE,"452","2","3117","79415850","-1","107.0942","20.8548","1000","3","1","1703469614","1703501342","0"
LTE,"452","2","58003","99892748","-1","107.0947","20.8538","1000","3","1","1703469634","1703501342","0"
UMTS,"452","2","55002","33595434","173","107.0941","20.8549","1000","2","1","1703469654","1703501342","0"
LTE,"452","4","3117","79415850","-1","107.0943","20.8547","1000","1","1","1703469896","1703469896","0"
UMTS,"452","4","55002","33595434","173","107.092","20.8502","1000","2","1","1703469916","1703501343","0"
LTE,"452","4","11415","36138757","-1","107.0929","20.8492","1000","6","1","1703469976","1703501343","0"
LTE,"452","1","3117","79415820","-1","107.0939","20.8513","1000","4","1","1703469966","1703501343","0"
LTE,"452","1","58003","99892748","-1","107.0951","20.853","1000","2","1","1703470046","1703501342","0"
LTE,"452","1","11415","38145029","-1","107.0946","20.8545","1000","2","1","1703470096","1703501342","0"
LTE,"452","4","11415","36138763","-1","107.094","20.8525","1000","5","1","1703470116","1703501343","0"
LTE,"452","4","11415","38145025","-1","107.0948","20.8545","1000","3","1","1703470166","1703501342","0"
LTE,"452","1","11412","35858961","-1","107.0952","20.8535","1000","2","1","1703470366","1703501342","0"
LTE,"452","4","3117","79415840","-1","107.0954","20.8523","1000","2","1","1703470816","1703501342","0"
LTE,"452","2","3117","79415820","-1","107.0937","20.8492","1000","8","1","1703471209","1703501343","0"
LTE,"452","2","11412","35858961","-1","107.0959","20.8515","1000","2","1","1703471219","1703501342","0"
UMTS,"452","2","55002","33595437","173","107.0959","20.8516","1000","1","1","1703471319","1703471319","0"
LTE,"452","1","11415","38145028","-1","107.0955","20.8526","1000","1","1","1703471553","1703471553","0"
LTE,"452","4","11415","36137985","-1","107.0913","20.8442","1000","2","1","1703473719","1703501343","0"
UMTS,"452","4","1217","33595434","87","107.0913","20.8442","1000","1","1","1703473979","1703473979","0"
LTE,"452","2","11415","38145029","-1","107.0913","20.844","1000","1","1","1703475555","1703475555","0"
UMTS,"452","5","1217","8222665","111","107.0913","20.844","1000","1","1","1703475685","1703475685","0"
UMTS,"452","4","55002","33595437","173","107.0897","20.8456","1000","1","1","1703477039","1703477039","0"
UMTS,"452","4","43106","112678098","280","107.0699","20.8548","1000","4","1","1703477719","1703501343","0"
LTE,"452","4","11415","36119062","-1","107.0577","20.8643","1000","2","1","1703478229","1703501343","0"
UMTS,"452","4","1217","112678098","23","107.0258","20.8948","1000","1","1","1703479609","1703479609","0"
UMTS,"452","5","1217","8222416","23","107.0229","20.897","1000","13","1","1703479609","1703501344","0"
LTE,"452","5","3117","81456426","-1","107.0193","20.8995","1000","3","1","1703479849","1703501344","0"
LTE,"452","4","11415","2838530","-1","107.0086","20.9059","1226","19","1","1703479889","1703501401","0"
LTE,"452","4","11415","36003596","-1","107.0164","20.9013","1000","1","1","1703479969","1703479969","0"
LTE,"452","4","11415","36159490","-1","107.0156","20.9018","1000","3","1","1703479979","1703501344","0"
LTE,"452","4","11415","36045570","-1","107.0144","20.9025","1000","2","1","1703480029","1703501344","0"
LTE,"452","4","11415","36128002","-1","107.0131","20.9027","1000","3","1","1703480059","1703501344","0"
LTE,"452","4","11415","36149762","-1","107.0107","20.9034","1000","3","1","1703480119","1703501344","0"
LTE,"452","4","11415","38147077","-1","107.0019","20.9102","1562","7","1","1703480139","1703501402","0"
